"","X","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","fec.flower","N_pods","seedling","per.leaves.dam","herb_avg"
"2574",3371,2014,"BLD1",42,"316",74.6,113.6,9.6,1,1,3,0,NA,1
"2575",3372,2014,"BLD1",42,"343",53.4,NA,12,1,0,NA,0,NA,0.25
"2576",3373,2014,"BLD1",42,"315",88.1,146,15.3,1,1,6,0,NA,0.5
"2577",3374,2014,"BLD1",42,"332",84.4,113.7,12.9,1,1,2,0,NA,0.6
"2578",3375,2014,"BLD1",40,"2",53.2,81,9.8,1,1,5,0,NA,NA
"2579",3376,2014,"BLD1",40,"3",47.6,95.6,9.8,1,1,3,0,NA,0.181818181818182
"2580",3377,2014,"BLD1",40,"5",44.4,87.7,8.6,1,1,0,0,NA,0.541666666666667
"2581",3378,2014,"BLD1",40,"8",45.8,64.1,11.8,1,1,2,0,NA,NA
"2582",3379,2014,"BLD1",40,"7",26.9,NA,8.6,1,0,NA,0,NA,1.21052631578947
"2583",3380,2014,"BLD1",40,"4003",NA,NA,NA,0,NA,NA,NA,NA,NA
"2584",3381,2014,"BLD1",40,"4001",NA,NA,NA,0,NA,NA,NA,NA,NA
"2585",3382,2014,"BLD1",40,"13",26.3,NA,8.8,1,0,NA,0,NA,1.75
"2586",3383,2014,"BLD1",40,"15",19.9,NA,9.5,1,0,NA,0,NA,0.5
"2587",3384,2014,"BLD1",40,"16",25.8,79,6.3,1,1,3,0,NA,0.375
"2588",3385,2014,"BLD1",40,"17",39.8,81.3,6.6,1,1,4,0,NA,0.470588235294118
"2589",3386,2014,"BLD1",40,"19",58.8,92.5,11.3,1,1,3,0,NA,0.657142857142857
"2590",3387,2014,"BLD1",40,"20",50.2,97.5,10.8,1,1,5,0,NA,0.125
"2591",3388,2014,"BLD1",40,"22",46,NA,8.5,1,0,NA,0,NA,0.05
"2592",3389,2014,"BLD1",40,"21",16.9,NA,5.9,1,0,NA,0,NA,1.46666666666667
"2593",3390,2014,"BLD1",40,"24",52.3,103.6,10.1,1,1,5,0,NA,0.227272727272727
"2594",3391,2014,"BLD1",40,"25",53.7,90.4,10,1,1,5,0,NA,0.041666666666667
"2595",3392,2014,"BLD1",40,"26",32.2,NA,10.2,1,0,NA,0,NA,1.75
"2596",3393,2014,"BLD1",40,"27",30.7,NA,8.2,1,0,NA,0,NA,1
"2597",3394,2014,"BLD1",40,"29",48.5,99.2,10,1,1,5,0,NA,0.071428571428571
"2598",3395,2014,"BLD1",40,"30",25.4,NA,8.5,1,0,NA,0,NA,0.5
"2599",3396,2014,"BLD1",40,"36",47,81.1,11.6,1,1,3,0,NA,0
"2600",3397,2014,"BLD1",40,"46",41.1,91,9.6,1,1,3,0,NA,0.111111111111111
"2601",3398,2014,"BLD1",40,"47",66.3,97.2,11.9,1,1,4,0,NA,0.708333333333333
"2602",3399,2014,"BLD1",40,"4084",NA,NA,NA,0,NA,NA,NA,NA,NA
"2603",3400,2014,"BLD1",40,"4085",NA,NA,NA,0,NA,NA,NA,NA,NA
"2604",3401,2014,"BLD1",40,"4083",63.6,124,10.3,1,1,1,0,NA,0.071428571428571
"2605",3402,2014,"BLD1",40,"4081",67.7,128,10.8,1,1,2,0,NA,NA
"2606",3403,2014,"BLD1",40,"4080",NA,NA,NA,0,NA,NA,NA,NA,NA
"2607",3404,2014,"BLD1",40,"4079",NA,NA,NA,0,NA,NA,NA,NA,NA
"2608",3405,2014,"BLD1",40,"4076",NA,NA,NA,0,NA,NA,NA,NA,NA
"2609",3406,2014,"BLD1",40,"4077",78.3,NA,15.5,1,1,NA,0,NA,0.083333333333333
"2610",3407,2014,"BLD1",40,"4082",NA,NA,NA,0,NA,NA,NA,NA,NA
"2611",3408,2014,"BLD1",40,"4074",NA,NA,NA,0,NA,NA,NA,NA,NA
"2612",3409,2014,"BLD1",40,"4075",NA,NA,NA,0,NA,NA,NA,NA,NA
"2613",3410,2014,"BLD1",40,"4073",NA,NA,NA,0,NA,NA,NA,NA,NA
"2614",3411,2014,"BLD1",40,"4072",NA,NA,NA,0,NA,NA,NA,NA,NA
"2615",3412,2014,"BLD1",40,"4070",56,NA,8.6,1,0,NA,0,NA,0.153846153846154
"2616",3413,2014,"BLD1",40,"4069",NA,NA,NA,0,NA,NA,NA,NA,NA
"2617",3414,2014,"BLD1",40,"4068",NA,NA,NA,0,NA,NA,NA,NA,NA
"2618",3415,2014,"BLD1",40,"4066",NA,NA,NA,0,NA,NA,NA,NA,NA
"2619",3416,2014,"BLD1",40,"4065",NA,NA,NA,0,NA,NA,NA,NA,NA
"2620",3417,2014,"BLD1",40,"4064",NA,NA,NA,0,NA,NA,NA,NA,NA
"2621",3418,2014,"BLD1",40,"4062",NA,NA,NA,0,NA,NA,NA,NA,NA
"2622",3419,2014,"BLD1",40,"4063",NA,NA,NA,0,NA,NA,NA,NA,NA
"2623",3420,2014,"BLD1",40,"4061",52.4,NA,10.1,1,1,NA,0,NA,0.333333333333333
"2624",3421,2014,"BLD1",40,"4059",51.3,NA,8.2,1,0,NA,0,NA,0
"2625",3422,2014,"BLD1",40,"4058",52,NA,8.9,1,0,NA,0,NA,0
"2626",3423,2014,"BLD1",40,"4056",NA,NA,NA,0,NA,NA,NA,NA,NA
"2627",3424,2014,"BLD1",40,"4057",NA,120,NA,0,1,5,NA,NA,0.55
"2628",3425,2014,"BLD1",40,"4054",NA,NA,NA,0,NA,NA,NA,NA,0.125
"2629",3426,2014,"BLD1",40,"4053",NA,NA,NA,0,NA,NA,NA,NA,NA
"2630",3427,2014,"BLD1",40,"4050",NA,NA,NA,0,NA,NA,NA,NA,NA
"2631",3428,2014,"BLD1",40,"4048",NA,NA,NA,0,NA,NA,NA,NA,NA
"2632",3429,2014,"BLD1",40,"4044",NA,NA,NA,0,NA,NA,NA,NA,NA
"2633",3430,2014,"BLD1",40,"4042",NA,NA,NA,0,NA,NA,NA,NA,NA
"2634",3431,2014,"BLD1",40,"4041",71.5,95.3,12.2,1,1,4,0,NA,0.45
"2635",3432,2014,"BLD1",40,"4039",67.6,NA,12.9,1,1,NA,0,NA,NA
"2636",3433,2014,"BLD1",40,"4036",72,90.9,12.4,1,1,1,0,NA,0.208333333333333
"2637",3434,2014,"BLD1",40,"4035",NA,NA,NA,0,NA,NA,NA,NA,0.4
"2638",3435,2014,"BLD1",40,"4034",NA,NA,NA,0,NA,NA,NA,NA,NA
"2639",3436,2014,"BLD1",40,"4031",4.8,NA,4.9,1,0,NA,0,NA,0
"2640",3437,2014,"BLD1",40,"58",44.3,82,9.5,1,1,4,0,NA,0.692307692307692
"2641",3438,2014,"BLD1",40,"57",62.9,96.6,12.4,1,1,2,0,NA,0.590909090909091
"2642",3439,2014,"BLD1",40,"4015",NA,NA,NA,0,NA,NA,NA,NA,NA
"2643",3440,2014,"BLD1",40,"4016",NA,NA,NA,0,NA,NA,NA,NA,NA
"2644",3441,2014,"BLD1",40,"65",49.3,88.3,10.1,1,1,3,0,NA,0.214285714285714
"2645",3442,2014,"BLD1",40,"4017",67.3,NA,13.9,1,1,NA,0,NA,0.571428571428571
"2646",3443,2014,"BLD1",40,"66",65.6,107.9,12.2,1,1,3,0,NA,0.681818181818182
"2647",3444,2014,"BLD1",40,"108",57.2,88.4,12.8,1,1,3,0,NA,1.05555555555556
"2648",3445,2014,"BLD1",40,"4020",62.5,80.9,12.8,1,1,4,0,NA,0.565217391304348
"2649",3446,2014,"BLD1",40,"4018",66,NA,13,1,1,NA,0,NA,0.619047619047619
"2650",3447,2014,"BLD1",40,"67",56.8,89,12,1,1,2,0,NA,0.888888888888889
"2651",3448,2014,"BLD1",40,"72",51.2,NA,8.4,1,0,NA,0,NA,0.166666666666667
"2652",3449,2014,"BLD1",40,"78",6.3,NA,4.9,1,0,NA,0,NA,0
"2653",3450,2014,"BLD1",40,"81",55.9,81.5,11,1,1,1,0,NA,0.727272727272727
"2654",3451,2014,"BLD1",40,"82",60.2,NA,10,1,0,NA,0,NA,0.454545454545455
"2655",3452,2014,"BLD1",40,"79",8,NA,5.5,1,0,NA,0,NA,1
"2656",3453,2014,"BLD1",40,"83",63.2,87.4,11.5,1,1,2,0,NA,0.208333333333333
"2657",3454,2014,"BLD1",40,"84",72.4,102.5,12.9,1,1,4,0,NA,0.291666666666667
"2658",3455,2014,"BLD1",40,"4024",41.9,NA,7.1,1,0,NA,0,NA,0.071428571428571
"2659",3456,2014,"BLD1",40,"85",61.7,86.8,9.8,1,1,1,0,NA,0.545454545454545
"2660",3457,2014,"BLD1",40,"86",47.5,NA,9.1,1,1,NA,0,NA,0.285714285714286
"2661",3458,2014,"BLD1",40,"4026",NA,NA,NA,0,NA,NA,NA,NA,NA
"2662",3459,2014,"BLD1",40,"90",37.5,NA,7.6,1,0,NA,0,NA,0.5
"2663",3460,2014,"BLD1",40,"91",44.7,NA,9.8,1,0,NA,0,NA,0.6
"2664",3461,2014,"BLD1",40,"92",39.6,NA,7.3,1,0,NA,0,NA,1
"2665",3462,2014,"BLD1",40,"4027",25,NA,6.4,1,0,NA,0,NA,1.14285714285714
"2666",3463,2014,"BLD1",40,"94",22.4,NA,3.8,1,0,NA,0,NA,0
"2667",3464,2014,"BLD1",40,"4029",58,NA,10.1,1,0,NA,0,NA,0.5
"2668",3465,2014,"BLD1",40,"95",11.4,110.2,5.5,1,1,3,0,NA,0.333333333333333
"2669",3466,2014,"BLD1",40,"4028",75.2,NA,12.6,1,1,NA,0,NA,0
"2670",3467,2014,"BLD1",40,"4067",74.4,115.3,11.6,1,1,5,0,NA,0.25
"2671",3468,2014,"BLD1",40,"98",58.4,99.4,8.2,1,1,3,0,NA,0.2
"2672",3469,2014,"BLD1",40,"4034",NA,NA,NA,0,NA,NA,NA,NA,NA
"2673",3470,2014,"BLD1",40,"99",64.9,NA,14,1,0,NA,0,NA,0.363636363636364
"2674",3471,2014,"BLD1",40,"101",69.4,87.6,14.4,1,1,2,0,NA,0.4
"2675",3472,2014,"BLD1",40,"4056",NA,NA,NA,0,NA,NA,NA,NA,NA
"2676",3473,2014,"BLD1",40,"102",58.5,90.1,8.6,1,1,2,0,NA,0.421052631578947
"2677",3474,2014,"BLD1",40,"107",36.1,NA,6.2,1,0,NA,0,NA,0.625
"2678",3475,2014,"BLD1",40,"103",71.8,87.1,11,1,1,0,0,NA,0.4
"2679",3476,2014,"BLD1",40,"110",79.5,103.9,12,1,1,4,0,NA,0.052631578947368
"2680",3477,2014,"BLD1",40,"111",54.8,83,7.6,1,1,0,0,NA,0.277777777777778
"2681",3478,2014,"BLD1",40,"112",46.4,NA,6.2,1,0,NA,0,NA,0.214285714285714
"2682",3479,2014,"BLD1",40,"114",75,NA,12.2,1,1,NA,0,NA,0.205128205128205
"2683",3480,2014,"BLD1",40,"117",87.3,112.5,16,1,1,4,0,NA,0.409090909090909
"2684",3481,2014,"BLD1",40,"119",57.9,77.1,7.8,1,1,0,0,NA,0.777777777777778
"2685",3482,2014,"BLD1",40,"120",62.5,84.5,8.2,1,1,2,0,NA,0.875
"2686",3483,2014,"BLD1",40,"121",75.9,97,8.5,1,1,2,0,NA,0.666666666666667
"2687",3484,2014,"BLD1",40,"123",71.6,100.9,10.3,1,1,2,0,NA,1.0952380952381
"2688",3485,2014,"BLD1",40,"124",56.5,NA,8.4,1,0,NA,0,NA,0.3125
"2689",3486,2014,"BLD1",40,"126",62.1,NA,9.1,1,1,NA,0,NA,0.45
"2690",3487,2014,"BLD1",40,"127",73.4,92.5,12,1,1,4,0,NA,0.318181818181818
"2691",3488,2014,"BLD1",40,"128",67.4,102.1,9.5,1,1,1,0,NA,0.9
"2692",3489,2014,"BLD1",40,"130",88.3,142,13.2,1,1,4,0,NA,0.318181818181818
"2693",3490,2014,"BLD1",40,"131",78.4,104.2,10.5,1,1,2,0,NA,0.45
"2694",3491,2014,"BLD1",40,"133",62.3,72.2,10.7,1,1,3,0,NA,0.944444444444444
"2695",3492,2014,"BLD1",40,"137",35.1,NA,5.9,1,0,NA,0,NA,0.75
"2696",3493,2014,"BLD1",40,"138",15.8,NA,7.5,1,0,NA,0,NA,1.16666666666667
"2697",3494,2014,"BLD1",40,"140",68.4,129,10.2,1,1,8,0,NA,0.826086956521739
"2698",3495,2014,"BLD1",40,"141",71.4,109.5,13.9,1,1,4,0,NA,0.869565217391304
"2699",3496,2014,"BLD1",40,"143",27.2,NA,8.7,1,0,NA,0,NA,0.964285714285714
"2700",3497,2014,"BLD1",40,"142",39.8,101.5,8.8,1,1,5,0,NA,0.142857142857143
"2701",3498,2014,"BLD1",40,"156",48.4,NA,9.6,1,1,NA,0,NA,0
"2702",3499,2014,"BLD1",40,"151",54.6,82.3,9.4,1,1,1,0,NA,0.266666666666667
"2703",3500,2014,"BLD1",40,"157",13.8,NA,4.5,1,0,NA,0,NA,0.6
"2704",3501,2014,"BLD1",40,"152",57.1,NA,9.3,1,1,NA,0,NA,0.941176470588235
"2705",3502,2014,"BLD1",40,"158",25.8,NA,8.9,1,1,NA,0,NA,0.7
"2706",3503,2014,"BLD1",40,"148",48.2,NA,7.2,1,0,NA,0,NA,0.357142857142857
"2707",3504,2014,"BLD1",40,"159",18.6,NA,3.8,1,0,NA,0,NA,0
"2708",3505,2014,"BLD1",40,"153",53.2,NA,8.2,1,1,NA,0,NA,0
"2709",3506,2014,"BLD1",40,"160",39.4,NA,7,1,0,NA,0,NA,0.4
"2710",3507,2014,"BLD1",40,"149",58.3,94.4,8.8,1,1,3,0,NA,0
"2711",3508,2014,"BLD1",40,"161",11.1,NA,3.7,1,0,NA,0,NA,0
"2712",3509,2014,"BLD1",40,"150",52.4,NA,6.4,1,0,NA,0,NA,0
"2713",3510,2014,"BLD1",40,"168",56.5,120.7,14.4,1,1,1,0,NA,0.266666666666667
"2714",3511,2014,"BLD1",40,"4060",NA,NA,NA,0,NA,NA,NA,NA,NA
"2715",3512,2014,"BLD1",40,"155",61.4,92.8,9.6,1,1,2,0,NA,0.6
"2716",3513,2014,"BLD1",40,"154",61.9,93.5,9.8,1,1,3,0,NA,0
"2717",3514,2014,"BLD1",40,"208",14.5,NA,8.6,1,0,NA,0,NA,NA
"2718",3515,2014,"BLD1",40,"175",52.1,101.8,9.5,1,1,5,0,NA,0.181818181818182
"2719",3516,2014,"BLD1",40,"170",65.3,119.4,10.8,1,1,6,0,NA,0
"2720",3517,2014,"BLD1",40,"169",13.7,112,7.2,1,1,5,0,NA,0
"2721",3518,2014,"BLD1",40,"176",52.2,91.2,8.1,1,1,0,0,NA,0.571428571428571
"2722",3519,2014,"BLD1",40,"178",47.4,NA,6,1,0,NA,0,NA,0
"2723",3520,2014,"BLD1",40,"174",18.6,102.8,8.3,1,1,4,0,NA,0
"2724",3521,2014,"BLD1",40,"173",57.6,NA,10,1,1,NA,0,NA,0.611111111111111
"2725",3522,2014,"BLD1",40,"179",59.9,104,8.5,1,1,3,0,NA,0
"2726",3523,2014,"BLD1",40,"180",9.9,NA,5.4,1,0,NA,0,NA,0
"2727",3524,2014,"BLD1",40,"186",53.3,120.8,9.4,1,1,5,0,NA,0.083333333333333
"2728",3525,2014,"BLD1",40,"184",61.7,96.5,11.9,1,1,4,0,NA,0.842105263157895
"2729",3526,2014,"BLD1",40,"185",52.8,NA,8.7,1,1,NA,0,NA,0.090909090909091
"2730",3527,2014,"BLD1",40,"197",62.2,NA,11.9,1,1,NA,0,NA,0
"2731",3528,2014,"BLD1",40,"200",92,170.5,17.4,1,1,1,0,NA,0.523809523809524
"2732",3529,2014,"BLD1",40,"201",23.4,NA,9.9,1,0,NA,0,NA,0
"2733",3530,2014,"BLD1",43,"9992.14",NA,34,NA,NA,0,0,NA,NA,NA
"2734",3531,2014,"BLD1",42,"236",NA,108.4,NA,NA,1,2,NA,NA,NA
"2735",3532,2014,"BLD1",42,"new4",NA,130.7,NA,NA,1,2,NA,NA,NA
"2736",3533,2014,"BLD1",42,"4120",NA,137.6,NA,NA,1,7,NA,NA,NA
"2737",3534,2014,"BLD1",42,"4223",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738",3535,2014,"BLD1",42,"364",NA,108.2,NA,NA,1,2,NA,NA,NA
"2739",3536,2014,"BLD1",42,"new",NA,87,NA,NA,0,0,NA,NA,NA
"2740",3537,2014,"BLD1",42,"4152",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741",3538,2014,"BLD1",42,"4165",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2742",3539,2014,"BLD1",42,"372",NA,113,NA,NA,1,3,NA,NA,NA
"2743",3540,2014,"BLD1",42,"fall 2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2744",3541,2014,"BLD1",40,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745",3542,2014,"BLD1",40,"77",NA,88.4,NA,NA,1,3,NA,NA,NA
"2746",3543,2014,"BLD1",40,"4090",NA,142,NA,NA,1,6,NA,NA,NA
"2747",3544,2014,"BLD1",40,"4071",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2748",3545,2014,"BLD1",40,"4090",NA,142,NA,NA,1,6,NA,NA,NA
"2749",3546,2015,"BLD1",40,"2028",90.1,89,13.3,1,1,2,0,NA,0.333333333333333
"2750",3547,2015,"BLD1",40,"2030",64.1,NA,7.8,1,0,NA,0,NA,0.428571428571429
"2751",3548,2015,"BLD1",40,"2033",92.1,NA,15.1,1,1,NA,0,NA,0.555555555555556
"2752",3549,2015,"BLD1",40,"2034",97.1,NA,12,1,1,NA,0,NA,0.833333333333333
"2753",3550,2015,"BLD1",40,"2035",87.6,NA,11.5,1,1,NA,0,NA,0.307692307692308
"2754",3551,2015,"BLD1",40,"2039",77,NA,9.6,1,1,NA,0,NA,0.642857142857143
"2755",3552,2015,"BLD1",40,"2040",20.4,NA,2.4,1,0,NA,1,NA,1
"2756",3553,2015,"BLD1",40,"2041",34.4,NA,4.8,1,0,NA,0,NA,1.8
"2757",3554,2015,"BLD1",40,"2049",56.9,NA,8.1,1,0,NA,0,NA,1.66666666666667
"2758",3555,2015,"BLD1",40,"2048",47.9,59.9,6.2,1,0,0,0,NA,1.45454545454545
"2759",3556,2015,"BLD1",40,"73",46.8,NA,5,1,0,NA,0,NA,0.615384615384615
"2760",3557,2015,"BLD1",40,"2053",59.5,NA,9.4,1,1,0,0,NA,0.3125
"2761",3558,2015,"BLD1",40,"75",91.9,96,11.7,1,1,0,0,NA,0.260869565217391
"2762",3559,2015,"BLD1",40,"2051",41.4,NA,3.5,1,0,NA,0,NA,0.857142857142857
"2763",3560,2015,"BLD1",40,"2052",66.4,80.9,8.6,1,1,0,0,NA,0.2
"2764",3561,2015,"BLD1",40,"2055",23.6,NA,1,1,0,NA,1,NA,3
"2765",3562,2015,"BLD1",40,"2057",16.1,NA,1.5,1,0,NA,1,NA,0
"2766",3563,2015,"BLD1",40,"2059",16.2,NA,0.5,1,0,NA,1,NA,0
"2767",3564,2015,"BLD1",40,"2061",53,73.8,4.7,1,0,0,0,NA,0.666666666666667
"2768",3565,2015,"BLD1",40,"86",97.6,99.8,12,1,1,2,0,NA,0.166666666666667
"2769",3566,2015,"BLD1",40,"2063",96,90.5,11.5,1,1,1,0,NA,0.272727272727273
"2770",3567,2015,"BLD1",40,"2065",88.5,87.7,11,1,1,0,0,NA,0.409090909090909
"2771",3568,2015,"BLD1",40,"4027",18,NA,1,1,0,NA,1,NA,1
"2772",3569,2015,"BLD1",40,"2067",28.5,NA,2,1,0,NA,1,NA,1.8
"2773",3570,2015,"BLD1",40,"2075",35,NA,2.5,1,0,NA,1,NA,2.44444444444444
"2774",3571,2015,"BLD1",40,"2073",81.5,89,10,1,1,0,0,NA,0.238095238095238
"2775",3572,2015,"BLD1",40,"2071",15.4,NA,2,1,0,NA,1,NA,0
"2776",3573,2015,"BLD1",40,"97",55.9,71,6,1,0,0,0,NA,0.875
"2777",3574,2015,"BLD1",40,"2077",88.2,94.9,11,1,1,1,0,NA,0.416666666666667
"2778",3575,2015,"BLD1",40,"2064",52.7,NA,5.3,1,0,NA,0,NA,1.22222222222222
"2779",3576,2015,"BLD1",40,"2069",79.8,NA,7,1,0,NA,0,NA,0.5
"2780",3577,2015,"BLD1",40,"2076",97.5,100.5,9.6,1,1,0,0,NA,0.571428571428571
"2781",3578,2015,"BLD1",40,"2081",8.8,NA,4,1,0,NA,0,NA,0.25
"2782",3579,2015,"BLD1",40,"2089",25.9,NA,3.4,1,0,NA,0,NA,1.66666666666667
"2783",3580,2015,"BLD1",40,"2088",46,NA,6.2,1,0,NA,0,NA,0.928571428571429
"2784",3581,2015,"BLD1",40,"2086",42.8,NA,5.5,1,0,NA,0,NA,0.5625
"2785",3582,2015,"BLD1",40,"2090",74.1,75.9,9,NA,1,1,0,NA,0.45
"2786",3583,2015,"BLD1",43,"380",68.9,75.3,8.8,1,1,0,0,NA,1.0625
"2787",3584,2015,"BLD1",43,"2094",90.2,96.7,9.6,1,1,0,0,NA,0.9
"2788",3585,2015,"BLD1",43,"2097",39.2,NA,4.4,1,0,NA,0,NA,2.14285714285714
"2789",3586,2015,"BLD1",43,"386",100.3,120.5,11.4,1,1,0,0,NA,0.571428571428571
"2790",3587,2015,"BLD1",43,"2100",81.2,93.8,7.8,1,1,0,0,NA,0.631578947368421
"2791",3588,2015,"BLD1",43,"387",86.2,97.2,10.7,1,1,0,0,NA,0.470588235294118
"2792",3589,2015,"BLD1",43,"416",66.1,82.4,7.5,1,0,0,0,NA,1
"2793",3590,2015,"BLD1",43,"2103",33.5,80,3,1,0,0,1,NA,3.22222222222222
"2794",3591,2015,"BLD1",43,"2104",36,NA,2.5,1,0,NA,1,NA,1.83333333333333
"2795",3592,2015,"BLD1",43,"1315",101.4,NA,12.7,1,1,NA,0,NA,0.578947368421053
"2796",3593,2015,"BLD1",43,"1364",119.7,NA,14.9,1,1,NA,0,NA,0.434782608695652
"2797",3594,2015,"BLD1",43,"4320",95.7,108.3,8.8,1,1,0,0,NA,0.5
"2798",3595,2015,"BLD1",43,"4328",92,92.3,9.6,1,1,0,0,NA,0.4375
"2799",3596,2015,"BLD1",43,"4329",112.7,111.2,13.6,1,1,0,0,NA,0.375
"2800",3597,2015,"BLD1",42,"223",87.2,NA,10.7,1,1,NA,0,NA,0.25
"2801",3598,2015,"BLD1",42,"1972",45.2,NA,4.5,1,0,NA,0,NA,0.181818181818182
"2802",3599,2015,"BLD1",42,"1505",52.1,NA,5.8,1,0,NA,0,NA,0.5
"2803",3600,2015,"BLD1",42,"1974",32.9,NA,1.8,1,0,NA,1,NA,0.5
"2804",3601,2015,"BLD1",42,"1461",77,NA,11.5,1,1,NA,0,NA,0
"2805",3602,2015,"BLD1",42,"1975",9.3,4.8,0.4,1,0,0,1,NA,NA
"2806",3603,2015,"BLD1",42,"1508",66.5,NA,8.6,1,0,NA,0,NA,0.769230769230769
"2807",3604,2015,"BLD1",42,"1516",90.8,106.3,13.3,1,1,0,0,NA,0
"2808",3605,2015,"BLD1",42,"229",85.3,NA,10.5,1,1,NA,0,NA,0.1875
"2809",3606,2015,"BLD1",42,"1512",6.5,6,0.9,1,0,0,1,NA,0
"2810",3607,2015,"BLD1",42,"228",20.4,NA,4.2,1,0,NA,0,NA,0.2
"2811",3608,2015,"BLD1",42,"233",64.4,NA,7.5,1,0,NA,0,NA,0.071428571428571
"2812",3609,2015,"BLD1",42,"1978",9,NA,0.3,1,0,NA,1,NA,NA
"2813",3610,2015,"BLD1",42,"1529",24.3,NA,5,1,0,NA,0,NA,0
"2814",3611,2015,"BLD1",42,"4112",82.3,98.6,9.5,1,1,0,0,NA,0.818181818181818
"2815",3612,2015,"BLD1",42,"1531",81.9,NA,8.5,1,1,NA,0,NA,0.2
"2816",3613,2015,"BLD1",42,"1985",89.9,97,10.2,1,1,0,0,NA,0.2
"2817",3614,2015,"BLD1",42,"1982",34.2,NA,6,1,0,NA,0,NA,0.333333333333333
"2818",3615,2015,"BLD1",42,"1463",102.8,133,13.1,1,1,0,0,NA,0.25
"2819",3616,2015,"BLD1",42,"4223",36.1,NA,6.4,1,0,NA,0,NA,0.5
"2820",3617,2015,"BLD1",42,"1997",81.2,90.4,9.7,1,1,0,0,NA,0.375
"2821",3618,2015,"BLD1",42,"1994",77.5,90.4,8.1,1,1,0,0,NA,0.545454545454545
"2822",3619,2015,"BLD1",42,"1991",19.8,NA,5.6,1,0,NA,0,NA,1.5
"2823",3620,2015,"BLD1",42,"1988",73.1,78.8,8.5,1,1,0,0,NA,0.083333333333333
"2824",3621,2015,"BLD1",42,"1466",41.1,NA,3.9,1,0,NA,0,NA,0.888888888888889
"2825",3622,2015,"BLD1",42,"1996",24,NA,6,1,0,NA,0,NA,NA
"2826",3623,2015,"BLD1",42,"1470",55,NA,4,1,0,NA,0,NA,0.466666666666667
"2827",3624,2015,"BLD1",42,"1471",71.7,NA,9.1,1,0,NA,0,NA,0.277777777777778
"2828",3625,2015,"BLD1",42,"1472",89.4,95.2,10.4,1,1,0,0,NA,0.5
"2829",3626,2015,"BLD1",42,"265",97.1,102.7,11.2,1,1,3,0,NA,0.407407407407407
"2830",3627,2015,"BLD1",42,"1475",89.8,NA,10,1,1,NA,0,NA,0.285714285714286
"2831",3628,2015,"BLD1",42,"4212",105.5,105.5,15,1,1,2,0,NA,0.423076923076923
"2832",3629,2015,"BLD1",42,"267",64.5,NA,7.5,1,0,NA,0,NA,0.235294117647059
"2833",3630,2015,"BLD1",42,"268",110,NA,13.3,1,1,NA,0,NA,0.384615384615385
"2834",3631,2015,"BLD1",42,"1477",47.7,NA,4.5,1,0,NA,0,NA,0.785714285714286
"2835",3632,2015,"BLD1",42,"1478",99,NA,14.2,1,1,NA,0,NA,0.130434782608696
"2836",3633,2015,"BLD1",42,"1479",64.8,NA,5.5,1,0,NA,0,NA,0.181818181818182
"2837",3634,2015,"BLD1",42,"1480",NA,135,15.3,1,1,2,0,NA,0.178571428571429
"2838",3635,2015,"BLD1",42,"1482",95.4,NA,10.5,1,1,NA,0,NA,0.08695652173913
"2839",3636,2015,"BLD1",42,"1481",99.9,108.9,9,1,1,1,0,NA,0.125
"2840",3637,2015,"BLD1",42,"4197",104,NA,12.5,1,1,NA,0,NA,0.375
"2841",3638,2015,"BLD1",42,"1483",96.5,NA,8.3,1,1,NA,0,NA,0.0625
"2842",3639,2015,"BLD1",42,"4199",59.2,NA,5.4,1,0,NA,0,NA,0.785714285714286
"2843",3640,2015,"BLD1",42,"1484",105.8,NA,9.4,1,1,NA,0,NA,0.291666666666667
"2844",3641,2015,"BLD1",42,"1485",108.8,NA,11.2,1,1,NA,0,NA,0.047619047619048
"2845",3642,2015,"BLD1",42,"289",110.8,106.4,13.5,1,1,0,0,NA,0.083333333333333
"2846",3643,2015,"BLD1",42,"291",120.4,130.9,15,1,1,0,0,NA,0.066666666666667
"2847",3644,2015,"BLD1",42,"1493",57.7,NA,4.8,1,0,NA,0,NA,0.285714285714286
"2848",3645,2015,"BLD1",42,"293",71.2,NA,6.3,1,0,NA,0,NA,0.1
"2849",3646,2015,"BLD1",42,"1986",23.2,NA,3,1,0,NA,1,NA,0
"2850",3647,2015,"BLD1",42,"1989",108.5,NA,11.2,1,1,NA,0,NA,0.12
"2851",3648,2015,"BLD1",42,"1494",94.5,94,11.3,1,1,0,0,NA,0.083333333333333
"2852",3649,2015,"BLD1",42,"1492",99.6,111.1,10.3,1,1,0,0,NA,0.56
"2853",3650,2015,"BLD1",42,"4155",104.3,104.6,12.4,1,1,2,0,NA,0.384615384615385
"2854",3651,2015,"BLD1",42,"4158",79.1,NA,10.2,1,0,NA,0,NA,0.55
"2855",3652,2015,"BLD1",42,"302",73,NA,8.5,1,1,NA,0,NA,0.428571428571429
"2856",3653,2015,"BLD1",42,"295",86.5,94.6,9.5,1,1,0,0,NA,0.157894736842105
